ids,pvalue_less,pvalue_greater
2504,1.0,0.000999000999000999
2505,0.995004995004995,0.02197802197802198
2506,1.0,0.000999000999000999
2507,1.0,1.0
2508,0.000999000999000999,1.0
2509,1.0,1.0
2510,0.000999000999000999,1.0
2511,1.0,0.5264735264735265
2512,0.000999000999000999,1.0
2513,1.0,0.000999000999000999
2514,1.0,1.0
2515,1.0,1.0
2516,1.0,1.0
2517,1.0,1.0
2518,0.000999000999000999,1.0
2519,1.0,0.44555444555444557
2520,1.0,0.000999000999000999
2521,1.0,1.0
2522,1.0,1.0
2523,0.000999000999000999,1.0
2524,0.2087912087912088,0.8201798201798202
2525,1.0,0.000999000999000999
2526,1.0,0.000999000999000999
2527,1.0,0.000999000999000999
2528,1.0,1.0
2529,1.0,0.000999000999000999
2530,0.2897102897102897,0.7642357642357642
2531,1.0,0.000999000999000999
2532,1.0,1.0
2533,1.0,1.0
2534,1.0,1.0
2535,1.0,1.0
2536,1.0,1.0
2537,1.0,0.000999000999000999
2538,0.000999000999000999,1.0
2539,0.000999000999000999,1.0
2540,1.0,1.0
2541,1.0,1.0
2542,1.0,0.000999000999000999
2543,1.0,1.0
2544,0.000999000999000999,1.0
2545,1.0,1.0
2546,0.000999000999000999,1.0
2547,1.0,1.0
2548,1.0,1.0
2549,1.0,0.000999000999000999
2550,1.0,0.000999000999000999
2551,1.0,0.000999000999000999
2552,1.0,0.4935064935064935
2553,1.0,1.0
2554,1.0,1.0
2555,0.000999000999000999,1.0
2556,1.0,0.000999000999000999
2557,1.0,1.0
2558,1.0,0.000999000999000999
2559,1.0,1.0
2560,1.0,1.0
2561,1.0,1.0
2562,1.0,1.0
2563,1.0,1.0
2564,1.0,1.0
2565,1.0,0.000999000999000999
2566,1.0,1.0
2567,1.0,0.000999000999000999
2568,0.000999000999000999,1.0
2569,1.0,0.000999000999000999
2570,1.0,1.0
2571,1.0,1.0
2572,1.0,1.0
2573,0.000999000999000999,1.0
2574,1.0,1.0
2575,1.0,0.000999000999000999
2576,1.0,1.0
2577,1.0,0.13286713286713286
2578,1.0,0.000999000999000999
2579,1.0,0.11388611388611389
2580,1.0,1.0
2581,1.0,1.0
2582,0.996003996003996,0.007992007992007992
2583,0.000999000999000999,1.0
2584,1.0,1.0
2585,1.0,0.005994005994005994
2586,1.0,1.0
2588,0.027972027972027972,0.998001998001998
2589,1.0,1.0
2590,1.0,1.0
2591,1.0,1.0
2592,1.0,1.0
2593,1.0,0.000999000999000999
2594,1.0,1.0
2595,1.0,1.0
2596,1.0,1.0
2597,1.0,0.000999000999000999
2598,1.0,1.0
2599,1.0,0.000999000999000999
2600,1.0,0.000999000999000999
2601,1.0,1.0
2602,1.0,1.0
2603,1.0,1.0
2604,1.0,1.0
2605,1.0,1.0
2606,1.0,1.0
2607,1.0,0.000999000999000999
2608,0.968031968031968,0.04595404595404595
2609,1.0,1.0
2610,1.0,1.0
2611,1.0,1.0
2612,0.5994005994005994,0.5474525474525475
2613,1.0,1.0
2614,0.14785214785214784,0.9110889110889111
2615,0.000999000999000999,1.0
2616,1.0,1.0
2617,1.0,0.000999000999000999
2618,1.0,0.000999000999000999
2619,1.0,1.0
2620,1.0,1.0
2621,1.0,1.0
2622,0.000999000999000999,1.0
2623,1.0,1.0
2624,1.0,1.0
2625,1.0,1.0
2626,1.0,1.0
2627,1.0,0.000999000999000999
2628,0.978021978021978,0.024975024975024976
2629,0.000999000999000999,1.0
2630,1.0,1.0
2979,1.0,1.0
3098,1.0,1.0
3102,1.0,1.0
3141,1.0,1.0
3173,0.000999000999000999,1.0
3200,1.0,1.0
3206,1.0,0.000999000999000999
3248,1.0,0.000999000999000999
3256,0.000999000999000999,1.0
3262,1.0,1.0
3271,1.0,0.000999000999000999
3296,1.0,1.0
3297,1.0,0.000999000999000999
3298,1.0,1.0
3299,1.0,1.0
3300,1.0,1.0
3301,0.012987012987012988,0.999000999000999
3302,1.0,1.0
3303,1.0,1.0
3304,1.0,1.0
3305,0.06593406593406594,0.998001998001998
3306,1.0,1.0
3307,1.0,0.000999000999000999
3308,1.0,1.0
3309,1.0,0.000999000999000999
3310,1.0,1.0
3311,1.0,1.0
3314,0.9820179820179821,0.06793206793206794
3315,1.0,0.000999000999000999
3316,1.0,1.0
3317,1.0,1.0
3318,1.0,0.04195804195804196
3319,1.0,1.0
3320,1.0,1.0
3321,1.0,0.000999000999000999
3322,1.0,0.000999000999000999
3323,1.0,0.000999000999000999
3324,1.0,1.0
3325,1.0,1.0
3326,1.0,0.003996003996003996
3327,1.0,0.000999000999000999
3328,0.973026973026973,0.029970029970029972
3329,1.0,0.000999000999000999
3330,1.0,0.000999000999000999
3331,1.0,0.5294705294705294
3332,1.0,1.0
3334,1.0,1.0
3335,1.0,0.12487512487512488
3336,1.0,0.000999000999000999
3337,1.0,0.000999000999000999
3338,1.0,0.000999000999000999
3339,1.0,0.4885114885114885
3340,1.0,0.000999000999000999
3341,1.0,1.0
3342,1.0,1.0
3343,1.0,1.0
3344,1.0,1.0
3345,0.28771228771228774,0.9240759240759241
3346,1.0,0.01898101898101898
3347,0.4945054945054945,1.0
3348,0.4755244755244755,1.0
3349,1.0,0.04695304695304695
3350,0.000999000999000999,1.0
3351,0.000999000999000999,1.0
3352,1.0,0.000999000999000999
3353,1.0,0.23276723276723277
3354,1.0,0.000999000999000999
3355,1.0,0.000999000999000999
3356,1.0,0.000999000999000999
3357,1.0,1.0
3358,1.0,0.000999000999000999
3359,1.0,1.0
3360,0.9560439560439561,0.2757242757242757
3361,1.0,1.0
3362,1.0,1.0
3363,1.0,0.000999000999000999
3364,1.0,0.000999000999000999
3365,0.15184815184815184,0.9500499500499501
3366,0.16883116883116883,0.8911088911088911
3367,1.0,1.0
3368,1.0,1.0
3369,1.0,0.000999000999000999
3370,1.0,1.0
3371,1.0,1.0
3372,1.0,0.000999000999000999
3373,1.0,0.000999000999000999
3374,1.0,1.0
3375,1.0,0.000999000999000999
3376,1.0,0.000999000999000999
3377,1.0,1.0
3378,1.0,0.000999000999000999
3379,1.0,0.000999000999000999
3380,1.0,1.0
3381,0.000999000999000999,1.0
3382,1.0,0.000999000999000999
3383,0.000999000999000999,1.0
3384,1.0,0.000999000999000999
3385,1.0,1.0
3386,0.000999000999000999,1.0
3387,1.0,1.0
3388,1.0,1.0
3389,1.0,1.0
3390,1.0,1.0
3391,1.0,1.0
3392,1.0,1.0
3393,1.0,1.0
3394,1.0,0.5074925074925075
3395,0.000999000999000999,1.0
3396,1.0,1.0
3397,1.0,0.07492507492507493
3398,1.0,1.0
3399,1.0,1.0
3401,1.0,0.000999000999000999
3402,0.004995004995004995,0.999000999000999
3411,1.0,1.0
3439,1.0,0.006993006993006993
3441,1.0,1.0
3450,1.0,0.000999000999000999
3453,1.0,1.0
3488,1.0,1.0
3499,0.000999000999000999,1.0
3510,1.0,1.0
3512,1.0,1.0
3517,0.000999000999000999,1.0
3521,1.0,1.0
3529,1.0,1.0
3541,1.0,1.0
3555,1.0,0.000999000999000999
3574,1.0,1.0
3579,1.0,0.000999000999000999
3585,1.0,0.000999000999000999
3586,1.0,0.4695304695304695
3593,0.000999000999000999,1.0
3599,0.4985014985014985,1.0
3609,1.0,0.000999000999000999
3619,1.0,0.000999000999000999
3642,1.0,0.4835164835164835
3652,0.000999000999000999,1.0
3653,1.0,1.0
3655,1.0,1.0
3656,0.4145854145854146,0.8171828171828172
3658,1.0,1.0
3660,0.000999000999000999,1.0
3661,1.0,1.0
3662,1.0,0.026973026973026972
3663,0.6893106893106893,0.6353646353646354
3664,1.0,0.000999000999000999
3665,1.0,1.0
3666,1.0,1.0
3667,0.01098901098901099,1.0
3668,1.0,1.0
3669,0.23776223776223776,1.0
3670,1.0,0.01898101898101898
3671,1.0,0.000999000999000999
3672,1.0,1.0
3673,1.0,1.0
3674,1.0,0.05094905094905095
3676,1.0,0.24675324675324675
3678,1.0,0.0939060939060939
3680,0.000999000999000999,1.0
3681,1.0,1.0
3682,1.0,0.000999000999000999
3683,1.0,0.000999000999000999
3684,0.4865134865134865,1.0
3685,1.0,0.000999000999000999
3686,1.0,0.000999000999000999
3687,1.0,1.0
3688,0.000999000999000999,1.0
3689,1.0,0.000999000999000999
3690,0.000999000999000999,1.0
3691,1.0,0.07792207792207792
3692,0.000999000999000999,1.0
3693,1.0,1.0
3694,0.000999000999000999,1.0
3695,0.939060939060939,0.17882117882117882
3696,1.0,1.0
3697,0.5554445554445554,1.0
3698,1.0,0.000999000999000999
3699,1.0,0.5264735264735265
3700,0.000999000999000999,1.0
3701,0.001998001998001998,1.0
3702,1.0,0.000999000999000999
